#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648704579633327,189.188281762233,0.0699637499776555,19.39293,18.38481,17.95502,17.74713,17.71264,752,301,4,305,3287767992250689536,STAR,0.0003839085,2920,54562,510
1237648704579633362,189.214118663216,0.0594946109335482,19.1581,17.19834,16.23881,15.80317,15.43806,752,301,4,305,326647619868715008,GALAXY,0.09052185,290,51941,497
1237648704579698724,189.349544980921,0.146703590056431,17.95998,16.9956,16.61325,16.44035,16.34248,752,301,4,306,3259621869053044736,STAR,0.0001414141,2895,54567,515
1237648704579698777,189.436852064282,0.0859801367074956,19.19136,18.31329,18.03049,17.93967,17.93863,752,301,4,306,3287767167616968704,STAR,0.0004259483,2920,54562,507
1237648704579698786,189.437589533475,0.074917647701723,17.14412,16.21274,15.921,15.81878,15.81111,752,301,4,306,3259620769541416960,STAR,0.0006455852,2895,54567,511
1237648704579764237,189.488222363478,0.0161421960824038,17.51531,16.20045,15.68766,15.51929,15.4486,752,301,4,307,3259622693686765568,STAR,-0.0002351612,2895,54567,518
1237648704579764278,189.586146472602,0.0390632172764193,18.96314,17.59786,17.08255,16.91562,16.82683,752,301,4,307,3259633963680950272,STAR,0.0002892787,2895,54567,559
1237648704579764330,189.501570254445,0.138225418254536,19.0892,17.42552,16.53225,16.09403,15.73852,752,301,4,307,326652017915226112,GALAXY,0.08979167,290,51941,513
1237648704579764354,189.514058391053,0.0822388666917736,18.95655,17.6471,16.91203,16.48641,16.1866,752,301,4,307,326653117426853888,GALAXY,0.1164155,290,51941,517
1237648704579829851,189.625427002086,0.0973283394102406,19.29418,17.84228,17.29527,17.1264,17.03474,752,301,4,308,3259633688803043328,STAR,2.081881E-05,2895,54567,558
1237648704579829866,189.688253153562,0.125406053855735,16.30124,15.3312,15.01175,14.89482,14.85194,752,301,4,308,3259633139047229440,STAR,0.0004007011,2895,54567,556
1237648704579829889,189.750830708972,0.0853214625998544,18.57187,17.56417,17.22917,17.10789,17.06586,752,301,4,308,3259633413925136384,STAR,0.0001195065,2895,54567,557
1237648704579829892,189.751918218681,0.124340953010367,16.46668,15.269,14.88395,14.74644,14.71614,752,301,4,308,3259632864169322496,STAR,-9.97186E-05,2895,54567,555
1237648704579830012,189.699587104751,0.169472166859197,19.48091,18.24233,17.72408,17.4977,17.36199,752,301,4,308,3259632589291415552,STAR,0.0006889433,2895,54567,554
1237648704579830044,189.751333929087,0.0697747619797433,17.8125,16.3429,15.59771,15.18967,14.87065,752,301,4,308,326662463275689984,GALAXY,0.07249224,290,51941,551
1237648704579895311,189.753225728919,0.124837446897283,18.83398,17.60006,16.87173,16.47609,16.19033,752,301,4,309,326662738153596928,GALAXY,0.07200869,290,51941,552
1237648704579895315,189.763294154829,0.153030166906332,18.95565,18.12916,17.77666,17.61678,17.54009,752,301,4,309,3287791631750686720,STAR,0.001081874,2920,54562,596
1237648704579895328,189.807469661045,0.20031437366877,17.49214,15.80527,15.13732,14.87314,14.72937,752,301,4,309,3259642759773972480,STAR,-5.636068E-05,2895,54567,591
1237648704579895331,189.812214957554,0.153446341082857,17.84209,16.9064,16.63681,16.526,16.5028,752,301,4,309,3259643584407693312,STAR,0.0001501523,2895,54567,594
1237648704579895345,189.833515520377,0.178376129050569,18.96813,17.94991,17.49515,17.27039,17.14994,752,301,4,309,3259643309529786368,STAR,2.683521E-05,2895,54567,593
1237648704579895377,189.875581849812,0.0874287729562777,16.88696,15.18882,14.49096,14.194,14.03214,752,301,4,309,3259644134163507200,STAR,-0.000192874,2895,54567,596
1237648704579895447,189.826936331663,0.0907027919333844,18.91048,17.90761,17.43517,16.96392,16.87224,752,301,4,309,326664112543131648,GALAXY,0.121482,290,51941,557
1237649921119223914,29.1760298026114,14.5954447497928,17.60309,15.78225,14.69404,14.34293,14.01453,1035,301,6,154,484296695497123840,GALAXY,0.08209746,430,51877,581
1237649921119224042,29.2729179394449,14.7155760546402,19.12871,17.55508,16.79993,16.40199,16.06568,1035,301,6,154,484294771351775232,GALAXY,0.02526393,430,51877,574
1237649921119224046,29.2814285253322,14.7331188856789,19.19213,17.91018,17.27089,16.90438,16.6306,1035,301,6,154,484294496473868288,GALAXY,0.1352055,430,51877,573
1237649921119224067,29.3086109993091,14.7069331942211,18.75482,17.43989,16.76747,16.36984,16.08591,1035,301,6,154,484293946718054400,GALAXY,0.0965812,430,51877,571
1237649921119224073,29.3229294606718,14.7242354993024,18.25125,16.48949,15.70383,15.31129,15.00428,1035,301,6,154,484295321107589120,GALAXY,0.02707037,430,51877,576
1237649921119289439,29.3510449388409,14.7199900933119,19.45973,17.42703,16.44464,15.99342,15.64634,1035,301,6,155,484306041345959936,GALAXY,0.0842558,430,51877,615
1237649921119289489,29.484779936928,14.6529980094999,19.23299,17.39536,16.53862,16.11394,15.79066,1035,301,6,155,484305216712239104,GALAXY,0.03310063,430,51877,612
1237649921119354890,29.4856790966618,14.6042180634763,19.07099,17.67751,17.11913,16.9287,16.83043,1035,301,6,156,3506198075276369920,STAR,-6.770354E-05,3114,54773,530
1237649921119354927,29.5320617970553,14.5947673258858,17.8369,16.58431,16.13387,16.00339,15.94058,1035,301,6,156,480850276685735936,STAR,-2.20361E-05,427,51900,331
1237649921119355050,29.618329664539,14.702174126876,17.23088,16.07309,15.63039,15.47796,15.41381,1035,301,6,156,480848902296201216,STAR,-0.0001174318,427,51900,326
1237649921119420470,29.7365259913747,14.545418120391,17.392,16.25793,15.85968,15.71915,15.66729,1035,301,6,157,3506210719660089344,STAR,-0.0005619462,3114,54773,576
1237649921119420506,29.7670252794306,14.6975264611161,18.5209,18.59225,18.8388,19.09574,19.23684,1035,301,6,157,5243579842759204864,STAR,-0.001498293,4657,55591,960
1237649921119420518,29.7831985746472,14.6897320728106,19.13348,17.73837,16.97182,16.53198,16.2797,1035,301,6,157,484305491590146048,GALAXY,0.1337402,430,51877,613
1237649921119420521,29.7784418534072,14.5930015792174,17.37756,16.11647,15.65357,15.49618,15.43802,1035,301,6,157,3506211269415903232,STAR,-0.000100854,3114,54773,578
1237649921119486066,29.8910322157336,14.674976829894,18.43782,16.83434,16.16004,15.90753,15.77806,1035,301,6,158,3506217591607762944,STAR,3.560806E-06,3114,54773,601
1237649921119486070,29.8872576700837,14.5681933512229,17.52872,16.17223,15.60475,15.39324,15.28749,1035,301,6,158,3506210169904275456,STAR,6.925612E-06,3114,54773,574
1237649921119486100,29.8013318928531,14.6339404433466,19.21008,17.84006,17.24808,17.03639,16.92934,1035,301,6,158,3506209070392647680,STAR,0.0001761476,3114,54773,570
1237649921119486123,29.8529324959009,14.5433320980226,19.32488,18.07022,17.49285,17.25162,17.10865,1035,301,6,158,3506206596491485184,STAR,-0.0003573487,3114,54773,561
1237649921119551528,29.9776497160395,14.5529905086713,18.15161,16.97207,16.51276,16.35168,16.264,1035,301,6,159,3506219240875204608,STAR,0.0001205718,3114,54773,607
1237649921119551590,29.9848541669672,14.5701876079033,19.48165,18.02053,17.36543,17.12169,16.96444,1035,301,6,159,3506221165020553216,STAR,1.726235E-05,3114,54773,614
1237649921119551637,30.0709165374071,14.5572064452544,18.46057,17.44028,17.07186,16.81574,16.68668,1035,301,6,159,480858797900851200,GALAXY,0.04707541,427,51900,362
1237649921119617030,30.1063246850394,14.5223019697155,18.97023,18.73841,18.62636,18.36066,18.25162,1035,301,6,160,480861821557827584,QSO,1.839408,427,51900,373
1237649921119617073,30.2011335507215,14.6359676961114,19.18227,18.84273,18.63327,18.43656,18.38621,1035,301,6,160,480863470825269248,QSO,1.569977,427,51900,379
1237649921119748196,30.5287098780252,14.5797351467558,18.92428,18.74201,18.43114,18.46102,18.54921,1035,301,6,162,480885735935731712,QSO,1.068645,427,51900,460
1237649921119813705,30.7081675814566,14.5205935445092,16.88786,16.06338,15.81706,15.61436,15.47262,1035,301,6,163,480882987156662272,GALAXY,0.03196395,427,51900,450
1237649921119813717,30.7049304397353,14.4931487815679,18.62829,17.42671,17.01109,16.84,16.78911,1035,301,6,163,480881887645034496,STAR,-0.0002520977,427,51900,446
1237649921120141460,31.4686653526696,14.4211528482664,18.86838,16.83286,16.00652,15.54503,15.20206,1035,301,6,168,480913498604333056,GALAXY,0.04262361,427,51900,561
1237649921120403654,32.0261648760194,14.4529650785561,19.4998,18.20059,17.49642,17.08614,16.79753,1035,301,6,172,481973977284110336,GALAXY,0.1058383,428,51883,323
1237649921120534757,32.3511020882531,14.313513818324,17.91932,16.65401,16.08089,15.74039,15.50893,1035,301,6,174,481984697522481152,GALAXY,0.04317701,428,51883,362
1237649921120600218,32.4270904512315,14.3254665325154,18.34048,16.73482,16.03326,15.64804,15.38123,1035,301,6,175,481997616784107520,GALAXY,0.04922551,428,51883,409
1237649921120600319,32.4184467913173,14.3410879115806,19.0283,17.84319,17.37463,17.08003,16.94883,1035,301,6,175,481987171423643648,GALAXY,0.04701209,428,51883,371
1237649921120927932,33.2189710423954,14.141497318861,18.51666,17.15436,16.53455,16.21748,15.99914,1035,301,6,180,482031976522475520,GALAXY,0.02620763,428,51883,534
1237649921120927943,33.2410392825034,14.137821194316,19.49887,18.18884,17.69131,17.34736,17.18029,1035,301,6,180,482031701644568576,GALAXY,0.06217947,428,51883,533
1237649921120993299,33.3810541954392,14.2612026657186,19.09833,16.58841,15.43331,14.99552,14.74348,1035,301,6,181,482043246516660224,STAR,-0.0001462222,428,51883,575
1237649921121059048,33.5880303789389,14.1185429854838,18.80017,17.42381,16.65625,16.25344,15.91575,1035,301,6,182,482053966755031040,GALAXY,0.02897614,428,51883,614
1237649921121190004,33.9289880575568,14.1275054284858,17.30136,16.06099,15.6087,15.4209,15.34875,1035,301,6,184,482054241632937984,STAR,-0.0002103561,428,51883,615
1237649927018053835,47.423074950028,-8.47130438609983,18.42723,17.13346,16.52677,16.21459,15.94558,1037,301,1,51,516867804113168384,GALAXY,0.0324298,459,51924,290
1237649927020150808,52.2507446150786,-7.88206704340011,16.87923,15.77091,15.37049,15.23259,15.19785,1037,301,1,83,1835285642725058560,STAR,-4.011044E-05,1630,54476,250
1237649927023689736,60.2183647997186,-6.80324594567527,18.28786,16.68575,16.06924,15.85433,15.6944,1037,301,1,137,8166175499648737280,STAR,-8.150649E-05,7253,56598,85
1237649927553286167,43.5600306288227,-8.4795316381447,18.60679,16.57798,15.50419,15.08756,14.80629,1037,301,2,26,7947828708068270080,GALAXY,0.1299601,7059,56592,368
1237649927557611780,53.5187274403013,-7.29643367210705,19.25509,18.17368,17.65701,17.34797,17.11489,1037,301,2,92,519059130552444928,GALAXY,0.0973368,461,51910,70
1237649928090026133,43.2416811077829,-8.09097041659228,19.51444,18.31828,17.85809,17.70012,17.62278,1037,301,3,24,514590990024075264,STAR,9.466058E-05,457,51901,199
1237649928093892688,52.0227787468257,-7.06391159545537,19.55272,18.07268,17.29576,16.82869,16.45133,1037,301,3,83,517924159909554176,GALAXY,0.03346369,460,51924,37
1237649928097169588,59.5189787627105,-6.0552058141995,19.37695,17.30225,16.62742,16.21041,15.91695,1037,301,3,133,522458270716160000,GALAXY,0.07121661,464,51908,148
1237649928632139880,55.119881715049,-6.23811382394868,19.31339,18.15288,17.68933,17.53699,17.4596,1037,301,4,104,520301853552961536,STAR,-0.0001707709,462,51909,495
1237649928632795300,56.6778131284479,-6.02612451324303,19.14147,18.17709,17.83234,17.7118,17.66582,1037,301,4,114,2308270787947161600,STAR,0.0001947316,2050,53401,640
1237649929169207324,55.556904073707,-5.75492266372268,17.63495,15.78293,15.07833,14.82754,14.70069,1037,301,5,107,2308220760168097792,STAR,-0.0001152668,2050,53401,458
1237649929700638750,43.1087956778595,-6.83965176209734,18.61891,17.70141,17.42542,17.31236,17.30173,1037,301,6,24,7946854540782837760,STAR,0.0001732128,7058,56593,920
1237649929700638800,43.0466177830803,-6.84400355018475,19.51238,19.58115,19.17017,19.12272,18.9637,1037,301,6,24,514637169512441856,QSO,1.347528,457,51901,367
1237649918970167314,25.3439854973107,13.4187067330228,19.54808,18.37664,17.79705,17.41865,17.21045,1035,301,2,130,483097127354918912,GALAXY,0.1266564,429,51820,313
1237649918970167340,25.3671633507061,13.3404003899524,18.40134,17.35246,17.0206,16.90187,16.85266,1035,301,2,130,2137038891985692672,STAR,-0.0004988079,1898,53260,294
1237649918970167354,25.4106651261349,13.4170499475511,16.38294,15.03653,14.55807,14.39245,14.34412,1035,301,2,130,2138156820466788352,STAR,-0.0002002375,1899,53262,265
1237649918970167410,25.3962402866738,13.3473152736773,17.39926,15.90904,15.31429,15.09828,14.98883,1035,301,2,130,2137037792474064896,STAR,-0.0001857148,1898,53260,290
1237649918970167476,25.3687438237371,13.4061492226632,19.28757,18.08588,17.44984,17.03975,16.90682,1035,301,2,130,483098226866546688,GALAXY,0.100708,429,51820,317
1237649918970167518,25.4498414150467,13.3638302003696,19.58828,18.19678,17.45096,16.99288,16.72799,1035,301,2,130,479649059930400768,GALAXY,0.1002745,426,51882,57
1237649918970232842,25.4876689495379,13.404810612742,16.55687,15.07441,14.45136,14.21812,14.10915,1035,301,2,131,2137041640764762112,STAR,0.0001491108,1898,53260,304
1237649918970232865,25.5530383906193,13.4497568850578,16.98275,15.8149,15.38964,15.25233,15.22088,1035,301,2,131,2138158194856323072,STAR,0.0001068117,1899,53262,270
1237649918970232884,25.5648458570279,13.2991820805572,18.51425,17.06662,16.45816,16.27022,16.19221,1035,301,2,131,2137039991497320448,STAR,-0.0001677923,1898,53260,298
1237649918970232926,25.5349491572072,13.4105974531528,18.74253,17.60262,17.0556,16.77388,16.54268,1035,301,2,131,483098501744453632,GALAXY,0.0269882,429,51820,318
1237649918970232929,25.5306483535744,13.2935450005411,17.61653,16.54212,16.28996,16.19918,16.21046,1035,301,2,131,483098776622360576,GALAXY,0.002659677,429,51820,319
1237649918970232963,25.6211823648547,13.2965660151463,19.09614,17.40946,16.67317,16.40389,16.28763,1035,301,2,131,2137036143206623232,STAR,-0.000331249,1898,53260,284
1237649918970298385,25.6770797727507,13.3675200337723,18.08275,16.42907,15.82637,15.62564,15.55076,1035,301,2,132,2137044389543831552,STAR,-0.0002902298,1898,53260,314
1237649918970298391,25.6890513099738,13.262886635512,17.63629,17.68829,17.99633,18.1863,18.47392,1035,301,2,132,483096577599105024,STAR,-0.0001342832,429,51820,311
1237649918970298422,25.7319875787455,13.4219868994702,16.66727,15.12518,14.55113,14.35265,14.27656,1035,301,2,132,2137029821014763520,STAR,-0.0001810789,1898,53260,261
1237649918970298446,25.7654949108731,13.2322703660401,16.99632,15.5413,14.9466,14.72707,14.63654,1035,301,2,132,2137028171747321856,STAR,-0.0001022791,1898,53260,255
1237649918970298478,25.6401486512019,13.3284169298809,18.38852,17.36157,16.97728,16.66806,16.57886,1035,301,2,132,483095752965384192,GALAXY,0.06233191,429,51820,308
1237649918970298528,25.7591838166441,13.2949825446936,19.3537,17.92174,17.34625,17.14063,17.06592,1035,301,2,132,2137028721503135744,STAR,-0.0002290782,1898,53260,257
1237649918970363944,25.811938211488,13.3081515530861,17.93192,16.71915,16.29374,16.1296,16.07795,1035,301,2,133,2138164791926089728,STAR,-2.217895E-05,1899,53262,294
1237649918970363988,25.8611067354078,13.320281502414,17.68804,15.71494,14.82911,14.40426,14.06999,1035,301,2,133,483086407116548096,GALAXY,0.02753818,429,51820,274
1237649918970364026,25.9337344863482,13.2996342437766,17.99897,16.36808,15.64715,15.35828,15.21937,1035,301,2,133,2137028996381042688,STAR,-6.333928E-05,1898,53260,258
1237649918970364038,25.7875957304769,13.3710144705238,19.58213,17.86978,16.95735,16.52532,16.16581,1035,301,2,133,479638339692029952,GALAXY,0.0735845,426,51882,18
1237649918970364040,25.7822776849204,13.296953199948,19.22461,17.64948,17.09655,16.91681,16.85408,1035,301,2,133,2137027896869414912,STAR,-1.340521E-05,1898,53260,254
1237649918970364042,25.7930587708208,13.335866400455,19.45458,18.10555,17.40306,16.93542,16.65759,1035,301,2,133,483097402232825856,GALAXY,0.07697883,429,51820,314
1237649918970364084,25.9152461812664,13.3628988818718,19.58504,19.55302,19.32898,19.30667,19.29126,1035,301,2,133,479636690424588288,QSO,1.234904,426,51882,12
1237649918970429456,25.9354154011713,13.21697876159,18.48518,16.45834,15.69516,15.39764,15.25103,1035,301,2,134,2137026522479880192,STAR,-5.174914E-06,1898,53260,249
1237649918970429475,25.9962027787816,13.4102172560524,17.96266,15.9061,15.16414,14.92183,14.80375,1035,301,2,134,2137020475165927424,STAR,-9.370824E-05,1898,53260,227
1237649918970429509,26.041531739413,13.3491940175693,19.23291,16.6544,15.61105,15.24492,15.06397,1035,301,2,134,2137022949067089920,STAR,-1.845084E-05,1898,53260,236
1237649918970429583,26.0040622963715,13.3938602260296,19.19331,18.23106,17.92547,17.77511,17.7285,1035,301,2,134,2137021299799648256,STAR,-0.0006560198,1898,53260,230
1237649918970429592,26.0004089352259,13.2088135973203,19.49992,19.07911,18.6233,18.3678,17.90728,1035,301,2,134,483084482971199488,QSO,0.2891846,429,51820,267
1237649918970429616,26.0818322122465,13.2782852677213,19.09052,17.39353,16.54321,16.07419,15.70515,1035,301,2,134,483085307604920320,GALAXY,0.06445345,429,51820,270
1237649918970495011,26.0846205670189,13.2201271915632,18.64408,17.1326,16.59858,16.39477,16.34912,1035,301,2,135,2137027347113601024,STAR,-0.0003339997,1898,53260,252
1237649918970495061,26.2206714637814,13.1868822318209,18.13026,17.08511,16.69333,16.52303,16.4763,1035,301,2,135,2138143626327255040,STAR,-0.0005657703,1899,53262,217
1237649918970495069,26.2342025918887,13.1985691812535,18.4447,16.98328,16.45072,16.24781,16.1823,1035,301,2,135,2137013878096160768,STAR,-0.0001685457,1898,53260,203
1237649918970495102,26.1108700023667,13.3343924690159,19.50204,17.51592,16.36931,15.87477,15.47522,1035,301,2,135,483085032727013376,GALAXY,0.1232876,429,51820,269
1237649918970495118,26.1134651084483,13.212929940767,19.27098,18.30609,17.93058,17.77021,17.74712,1035,301,2,135,2137017176631044096,STAR,5.572351E-06,1898,53260,215
